stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
1728,"FORT PLEASANT / CHASE",,  42.086643, -72.575142,,,,,,
1729,"Fort Pleasant/Chase",,  42.086624, -72.574905,,,,,,
173,"RUSSELL / STATE HWY 9",,  42.342014, -72.596077,,,,,,
1730,"Belmont/Beaumont",,  42.086666, -72.561020,,,,,,
1731,"Sumner/Sorrento",,  42.086781, -72.555138,,,,,,
1732,"MAIN / FEDERAL",,  42.086102, -72.621178,,,,,,
1733,"SUMNER / ORMOND",,  42.086643, -72.555092,,,,,,
1734,"Cooley/Caitlin(opposite)",,  42.087002, -72.502693,,,,,,
1735,"DICKINSON / SUMNER",,  42.086433, -72.558044,,,,,,
1736,"DICKINSON / SUMNER",,  42.086376, -72.557831,,,,,,
1737,"BELMONT / RAMP",,  42.086353, -72.559280,,,,,,
1738,"SUMNER / DICKINSON",,  42.086353, -72.557518,,,,,,
1739,"SPRINGFIELD / ROYAL",,  42.085411, -72.643021,,,,,,
174,"RUSSELL / WEST",,  42.341953, -72.594429,,,,,,
1740,"WHITE / MORNINGSIDE",,  42.086243, -72.547279,,,,,,
1741,"STATE HWY 83 / BELMONT",,  42.085979, -72.557182,,,,,,
1742,"MAIN / FEDERAL",,  42.085388, -72.620224,,,,,,
1743,"SPRINGFIELD / KRISTEN",,  42.085114, -72.643280,,,,,,
1744,"Canon Circle #1",,  42.086403, -72.504814,,,,,,
1745,"Canon Circle #3",,  42.086334, -72.504639,,,,,,
1746,"DICKINSON / SUMNER",,  42.085857, -72.557472,,,,,,
1747,"Belmont/Commonwealth(opposite)",,  42.085869, -72.555946,,,,,,
1748,"WHITE / LONGFELLOW",,  42.085964, -72.547012,,,,,,
1749,"SUMNER / BEAUMONT",,  42.085663, -72.560921,,,,,,
175,"RUSSELL / ELMWOOD",,  42.340919, -72.601372,,,,,,
1750,"BELMONT / ORMOND",,  42.085579, -72.554977,,,,,,
1751,"SUMNER / PARKWOOD",,  42.085522, -72.560745,,,,,,
1752,"WHITE / LARKSPUR",,  42.085445, -72.546165,,,,,,
1753,"Belmont/Daytona",,  42.085281, -72.552727,,,,,,
1754,"SUMNER / OAKLAND",,  42.085148, -72.562813,,,,,,
1755,"BELMONT / HOLLYWOOD",,  42.085205, -72.553055,,,,,,
1756,"Sumner/Oakland",,  42.085087, -72.563873,,,,,,
1757,"BELMONT / ORLANDO",,  42.085098, -72.551674,,,,,,
1758,"Sumner/Sumner Terrance",,  42.084831, -72.565178,,,,,,
1759,"SPRINGFIELD / WILSON",,  42.083977, -72.644836,,,,,,
176,"RUSSELL / ELMWOOD",,  42.340694, -72.601494,,,,,,
1760,"DICKINSON / TRENTON",,  42.084862, -72.556442,,,,,,
1761,"Belmont/Itendale",,  42.084854, -72.551018,,,,,,
1762,"DICKINSON / TRENTON",,  42.084824, -72.556244,,,,,,
1763,"Belmont/Bryant",,  42.084904, -72.550568,,,,,,
1764,"FORT PLEASANT / WARNER",,  42.084484, -72.574280,,,,,,
1765,"Forrest Park Entrance",,  42.084564, -72.565819,,,,,,
1766,"SUMNER / GREENLEAF",,  42.084423, -72.567276,,,,,,
1767,"SPRINGFIELD / SHERI",,  42.083771, -72.644966,,,,,,
1768,"Belmont/Longfellow",,  42.084415, -72.547951,,,,,,
1769,"Belmont/Whittier (opposite)",,  42.084316, -72.548119,,,,,,
177,"Meadowbrook Apartments",,  42.339218, -72.660553,,,,,,
1770,"SUMNER / FOREST PARK",,  42.083923, -72.569153,,,,,,
1771,"WHITE / BLAINE",,  42.084011, -72.544342,,,,,,
1772,"Belmont/Kenwood Park",,  42.083965, -72.544121,,,,,,
1773,"DICKINSON / TRAFTON",,  42.083752, -72.555176,,,,,,
1774,"Sumner/Randolph",,  42.083504, -72.572006,,,,,,
1775,"Belmont/Fountain(opposite)",,  42.083752, -72.544441,,,,,,
1776,"Sumner/Firglade",,  42.083466, -72.571411,,,,,,
1777,"BELMONT / FOUNTAIN",,  42.083679, -72.544655,,,,,,
1778,"DICKINSON / TRAFTON",,  42.083607, -72.555176,,,,,,
1779,"FORT PLEASANT / SUMNER",,  42.083363, -72.573692,,,,,,
178,"Russell/Bay",,  42.339928, -72.606712,,,,,,
1780,"SUMNER / BEECHWOOD",,  42.083145, -72.573128,,,,,,
1782,"SPRINGFIELD / CLEVELAND",,  42.082298, -72.646942,,,,,,
1783,"SPRINGFIELD / CHAPIN",,  42.082016, -72.647163,,,,,,
1784,"MAIN / COOPER",,  42.081799, -72.615929,,,,,,
1785,"White/Eleanor",,  42.082417, -72.542175,,,,,,
1786,"DICKINSON / WASHINGTON",,  42.082291, -72.554771,,,,,,
1787,"SPRINGFIELD / SHIBLEY",,  42.081131, -72.648453,,,,,,
1788,"DICKINSON / WASHINGTON",,  42.081966, -72.554604,,,,,,
1789,"White/Manitoba",,  42.082264, -72.541702,,,,,,
1790,"SPRINGFIELD / SHIBLEY",,  42.080990, -72.648499,,,,,,
1791,"White/Sunapee",,  42.081799, -72.540695,,,,,,
1792,"SPRINGFIELD / LINE",,  42.080173, -72.649696,,,,,,
1793,"DWIGHT / WHITE",,  42.081173, -72.540016,,,,,,
1795,"DWIGHT / STANTON",,  42.081036, -72.539902,,,,,,
1796,"SPRINGFIELD / LETENDRE",,  42.079987, -72.649796,,,,,,
1797,"N. Main/Rosemont",,  42.080559, -72.537979,,,,,,
1798,"Main/Van Dyke",,  42.080215, -72.536926,,,,,,
1799,"DICKINSON / OLMSTED",,  42.079960, -72.554276,,,,,,
18,"Plumtree Road (Out)",,  42.431259, -72.543449,,,,,,
180,"Meadowbrook Apartments",,  42.339474, -72.660492,,,,,,
1800,"MAIN / DORSET",,  42.080082, -72.534912,,,,,,
1801,"SPRINGFIELD / MOORELAND",,  42.078789, -72.651497,,,,,,
1802,"Main/Gerrard",,  42.079830, -72.533714,,,,,,
1803,"DICKINSON / OLMSTED",,  42.079670, -72.554352,,,,,,
1804,"SPRINGFIELD / HALL",,  42.078671, -72.651512,,,,,,
1805,"Big Y East Longmeadow",,  42.079754, -72.527634,,,,,,
1806,"Hertiage Nursing Home",,  42.080872, -72.618439,,,,,,
1807,"Main/Lombard(opposite)",,  42.079441, -72.531853,,,,,,
1808,"MAIN / LOMBARD",,  42.079399, -72.532066,,,,,,
1809,"SPRINGFIELD / UNNAMED STREET",,  42.077892, -72.652664,,,,,,
181,"South Amherst Common",,  42.340923, -72.504890,,,,,,
1810,"DWIGHT / IRVING",,  42.078590, -72.539619,,,,,,
1811,"DICKINSON / COPELAND",,  42.077892, -72.553955,,,,,,
1812,"STOP AND SHOP DRIVE (EAST LONGMEADOW N. MAIN)",,  42.077805, -72.527153,,,,,,
1813,"DICKINSON / TEXEL",,  42.077473, -72.554001,,,,,,
1814,"DWIGHT / HARTWICK",,  42.077446, -72.539108,,,,,,
1815,"SPRINGFIELD / FRANKLIN",,  42.076382, -72.654495,,,,,,
1816,"DWIGHT / HARTWICK",,  42.077404, -72.539192,,,,,,
1817,"MAIN / DEARBORN",,  42.077438, -72.522820,,,,,,
1818,"SPRINGFIELD / ANNABLE",,  42.076080, -72.655022,,,,,,
1819,"DICKINSON / ELWOOD",,  42.076405, -72.553589,,,,,,
182,"Meadowbrook Apartments",,  42.339321, -72.660477,,,,,,
1820,"SPRINGFIELD / AMHERST",,  42.074970, -72.656479,,,,,,
1821,"SPRINGFIELD / HASTINGS",,  42.074699, -72.656677,,,,,,
1822,"TIFFANY / BREMEN",,  42.075722, -72.548843,,,,,,
1824,"SPRINGFIELD / BESSBROOK",,  42.074352, -72.657135,,,,,,
1825,"DWIGHT / FENIMORE",,  42.074982, -72.538841,,,,,,
1826,"Dwight/Fenimore",,  42.074924, -72.538734,,,,,,
1827,"TIFFANY / WEYMOUTH",,  42.074486, -72.546745,,,,,,
1828,"MAIN / SHAW",,  42.074715, -72.520729,,,,,,
1829,"SPRINGFIELD / AGNOLI",,  42.072876, -72.659203,,,,,,
183,"Russell/Bay (Barn Shops)",,  42.339691, -72.607033,,,,,,
1830,"MAIN / SHAW",,  42.074306, -72.520287,,,,,,
1831,"MAIN / EDWARD",,  42.072823, -72.614662,,,,,,
1832,"DWIGHT / ANGLESEA",,  42.073254, -72.538589,,,,,,
1833,"MAIN / ALBERT",,  42.072205, -72.614838,,,,,,
1834,"DWIGHT / CHANNING",,  42.073273, -72.538498,,,,,,
1835,"MAIN / RAMP",,  42.072701, -72.518814,,,,,,
1836,"TIFFANY / BRENTWOOD",,  42.072132, -72.544708,,,,,,
1837,"Country View Eastates",,  42.070648, -72.678505,,,,,,
1838,"DWIGHT / HARPER",,  42.070808, -72.538132,,,,,,
1839,"TIFFANY / RUBY",,  42.070812, -72.543579,,,,,,
184,"Dairy Mart (Out)",,  42.340313, -72.520180,,,,,,
1840,"MAIN / FRANKWYN",,  42.070698, -72.516914,,,,,,
1841,"DWIGHT / COCHRANE",,  42.070313, -72.537865,,,,,,
1842,"SPRINGFIELD / BELVIDERE",,  42.068764, -72.667091,,,,,,
1843,"TIFFANY / FRANCONIA",,  42.069702, -72.542374,,,,,,
1844,"SPRINGFIELD / NORTHWOOD",,  42.068375, -72.670090,,,,,,
1845,"JAMESTOWN / DICKINSON",,  42.069168, -72.554832,,,,,,
1846,"MAIN / MONROE",,  42.068348, -72.615479,,,,,,
1847,"MAIN / MONROE",,  42.068119, -72.615646,,,,,,
1848,"Elks Club",,  42.068836, -72.541428,,,,,,
1849,"SPRINGFIELD / UNNAMED STREET",,  42.067310, -72.675293,,,,,,
185,"Middle Street (E)",,  42.340260, -72.504967,,,,,,
1850,"SPRINGFIELD / UNNAMED STREET",,  42.067314, -72.674591,,,,,,
1851,"JAMESTOWN / YORKTOWN",,  42.068386, -72.553711,,,,,,
1852,"SPRINGFIELD / SOUTHWICK",,  42.067039, -72.677650,,,,,,
1853,"SPRINGFIELD / SOUTHWICK",,  42.066895, -72.678085,,,,,,
1854,"TIFFANY / CRESTMONT",,  42.067654, -72.540169,,,,,,
1855,"MAIN / BROOK",,  42.067776, -72.514656,,,,,,
1856,"DWIGHT / PUTTING GREEN",,  42.067608, -72.538574,,,,,,
1857,"Dwight/Putting Green (opposite)",,  42.067131, -72.538956,,,,,,
1858,"WILLIAMSBURG / JAMESTOWN",,  42.067024, -72.552322,,,,,,
1859,"Longmeadow/Englewood(Flag stop - signal driver)",,  42.064720, -72.579239,,,,,,
186,"Carriage Lane (E)",,  42.340076, -72.514160,,,,,,
1860,"MAIN / ELM",,  42.065388, -72.513420,,,,,,
1862,"CONVERSE / RUTH HOUSE",,  42.064140, -72.551132,,,,,,
1863,"Pheasant Hill Appartments",,  42.062672, -72.692207,,,,,,
1864,"BROWNSTONE APT DRIVE / BROWNSTONE",,  42.064129, -72.505821,,,,,,
1865,"Jewish Geriatric Services",,  42.063637, -72.550636,,,,,,
1866,"Jewish Geriatric Services",,  42.063065, -72.549347,,,,,,
1867,"Longmeadow/Warren (Flag stop - signal driver)",,  42.062359, -72.579254,,,,,,
1868,"SOMERS / PARK",,  42.062599, -72.509369,,,,,,
1869,"CONVERSE / TABOR",,  42.061211, -72.548431,,,,,,
187,"Pomeroy Lane (E)",,  42.339981, -72.519768,,,,,,
1870,"SOMERS / UNNAMED STREET",,  42.060863, -72.506912,,,,,,
1871,"Longmeadow/Longmeadow (Flag stop - signal driver)",,  42.060184, -72.579735,,,,,,
1873,"AGAWAM IND. PARK DRIVE EXT. / UNNAMED ST",,  42.059528, -72.660477,,,,,,
1874,"QUARRY HILL APT ROAD / QUARRY",,  42.058777, -72.507950,,,,,,
1875,"Longmeadow/Chandler (Flag stop - signal driver)",,  42.057854, -72.580482,,,,,,
1876,"Longmeadow/Emerson (Flag stop - signal driver)",,  42.057354, -72.580856,,,,,,
1877,"Longmeadow/Hopkins (Flag stop - signal driver)",,  42.056408, -72.581161,,,,,,
1878,"Longmeadow/Greenacre (Flag stop - signal driver)",,  42.055470, -72.581665,,,,,,
1879,"ALMGREN / GEN CREIGHTON W ABRAMS",,  42.054405, -72.658669,,,,,,
188,"HATFIELD / BRIDGE",,  42.338551, -72.648270,,,,,,
1880,"Longmeadow/York (Flag stop - signal driver)",,  42.054901, -72.581635,,,,,,
1882,"East Village Place",,  42.054165, -72.533615,,,,,,
1883,"Longmeadow/Longmeadow (Flag stop - signal driver)",,  42.054005, -72.582123,,,,,,
1884,"BENTON / UNNAMED STREET",,  42.050407, -72.532333,,,,,,
1886,"Longmeadow/Wms (S) (Flag stop - signal driver)",,  42.050457, -72.582947,,,,,,
1887,"Longmeadow/Chandler (Flag stop - signal driver)",,  42.050144, -72.582939,,,,,,
1888,"SUFFIELD / ADAMS",,  42.048786, -72.634941,,,,,,
1889,"Longmeadow/Birnie (Flag stop - signal driver)",,  42.045353, -72.584007,,,,,,
189,"BRIDGE / HATFIELD",,  42.338284, -72.648781,,,,,,
1890,"Longmeadow/Crescent (Flag stop - signal driver)",,  42.044147, -72.584206,,,,,,
1892,"Longmeadow/Longview (Flag stop - signal driver)",,  42.041809, -72.584267,,,,,,
1893,"Longmeadow/Summit(Flag stop - signal driver)",,  42.039253, -72.584198,,,,,,
1894,"Longmeadow/Summit (Flag stop - signal driver)",,  42.039753, -72.584007,,,,,,
1895,"Longmeadow/Jonquil (Flag stop - signal driver)",,  42.034367, -72.582825,,,,,,
1896,"Longmeadow/Nevins (Flag stop - signal driver)",,  42.031487, -72.581963,,,,,,
1897,"Longmeadow/Maple (Flag stop - signal driver)",,  42.032963, -72.582413,,,,,,
1898,"Longmeadow/Nevins (Flag stop - signal driver)",,  42.031223, -72.581787,,,,,,
1899,"Longmeadow/Homestead (Flag stop - signal driver)",,  42.028191, -72.581467,,,,,,
19,"Bioshelter (Out)",,  42.427429, -72.540283,,,,,,
190,"Meadowbrook Apartments",,  42.336670, -72.661140,,,,,,
1900,"Longmeadow/Lawnwood (Flag stop - signal driver)",,  42.026752, -72.582451,,,,,,
1901,"Longmeadow/Lawnwood (Flag stop - signal driver)",,  42.026566, -72.582489,,,,,,
1902,"LONGMEADOW / ENFIELD",,  42.025379, -72.583488,,,,,,
1903,"Longmeadow/Booth (Flag stop - signal driver)",,  42.024857, -72.583717,,,,,,
1904,"LOWER WESTFIELD / UNKNOWN",,  42.174084, -72.647041,,,,,,
1905,"Main/St. George (2)",,  42.109135, -72.600815,,,,,,
1906,"Main/Boylston",,  42.107887, -72.599525,,,,,,
1907,"Main/Patton",,  42.107780, -72.599075,,,,,,
1908,"MAIN / EMERY",,  42.106949, -72.598595,,,,,,
1909,"Springfield Post Office",,  42.106243, -72.597252,,,,,,
191,"Meadowbrook Apartments",,  42.337582, -72.661057,,,,,,
1910,"MAIN / CONGRESS",,  42.106018, -72.597359,,,,,,
1911,"LIBERTY / DWIGHT",,  42.107075, -72.594986,,,,,,
1912,"LIBERTY / DWIGHT",,  42.107300, -72.594521,,,,,,
1913,"LIBERTY / DWIGHT",,  42.108147, -72.593544,,,,,,
1914,"LIBERTY / DWIGHT",,  42.108341, -72.593590,,,,,,
1915,"CHESTNUT / LIBERTY",,  42.108986, -72.592850,,,,,,
1916,"CHESTNUT / CONGRESS",,  42.109890, -72.593819,,,,,,
1917,"LIBERTY / CHESTNUT",,  42.108902, -72.592323,,,,,,
1918,"LIBERTY / CHESTNUT",,  42.109245, -72.592026,,,,,,
1919,"FRANKLIN / LIBERTY",,  42.110802, -72.592278,,,,,,
192,"Forsander Apt.",,  42.337269, -72.670547,,,,,,
1920,"DWIGHT / CONGRESS",,  42.108677, -72.595543,,,,,,
1921,"DWIGHT / WORTHINGTON",,  42.105145, -72.590660,,,,,,
1922,"WORTHINGTON / STEARNS",,  42.104813, -72.591576,,,,,,
1923,"This stop is no longer used",,  42.104115, -72.593590,,,,,,
1924,"Main/Hampden",,  42.104332, -72.594223,,,,,,
193,"Tracy Circle (W)",,  42.338520, -72.528069,,,,,,
194,"Jackson/Gleason (Hampshire Heights)",,  42.337112, -72.642700,,,,,,
195,"Tracy Circle (E)",,  42.338165, -72.523636,,,,,,
196,"Farmington (N)",,  42.337933, -72.531570,,,,,,
197,"North Street (In)",,  42.338520, -72.457428,,,,,,
198,"North Street (Out)",,  42.338253, -72.457474,,,,,,
199,"MEADOWBROOK APARTMENTS / STRAW",,  42.336372, -72.661316,,,,,,
2,"Mountain Road (Out)",,  42.472538, -72.601402,,,,,,
20,"Bioshelter (In)",,  42.427574, -72.540581,,,,,,
200,"MEADOWBROOK APARTMENTS / STRAW",,  42.336521, -72.661133,,,,,,
201,"Maple/Main (High St. Variant)",,  42.335979, -72.672012,,,,,,
202,"Jackson/Jackson (Jackson St. School)",,  42.335800, -72.643578,,,,,,
203,"MAIN / MAPLE",,  42.335617, -72.672157,,,,,,
204,"Florence Center",,  42.335506, -72.672363,,,,,,
206,"Farmington (S)",,  42.336243, -72.532089,,,,,,
207,"CHESTNUT / MAIN",,  42.335014, -72.667587,,,,,,
208,"Maple/Main (outbound)",,  42.334846, -72.672050,,,,,,
209,"Main/Wilder (52 Main St. Florence)",,  42.334820, -72.668434,,,,,,
21,"Mill Hollow Apts.",,  42.416092, -72.520538,,,,,,
210,"STRAW / BERKSHIRE",,  42.334656, -72.663773,,,,,,
211,"STRAW / BERKSHIRE",,  42.334972, -72.663597,,,,,,
212,"BARRETT / JACKSON",,  42.334080, -72.643547,,,,,,
213,"BARRETT / JACKSON",,  42.333988, -72.643105,,,,,,
214,"Barrett/Hathaway Farms (outbound)",,  42.333782, -72.639969,,,,,,
215,"Barrett/Hathaway Farms (inbound)",,  42.333740, -72.639832,,,,,,
216,"BARRETT / KING",,  42.333500, -72.636482,,,,,,
217,"Longmeadow Drive",,  42.334526, -72.524353,,,,,,
218,"BARRETT / KING",,  42.333443, -72.636169,,,,,,
219,"Damon Road",,  42.332924, -72.621559,,,,,,
22,"Market Hill Road",,  42.415382, -72.507339,,,,,,
220,"MAPLE / PINE",,  42.332199, -72.672112,,,,,,
221,"Potwine Lane (In)",,  42.333149, -72.523468,,,,,,
222,"Potwine Lane (Out)",,  42.332973, -72.523613,,,,,,
223,"LOCUST / PROSPECT",,  42.331657, -72.653183,,,,,,
224,"LOCUST / PROSPECT",,  42.331490, -72.653214,,,,,,
225,"PINE / CORTICELLI",,  42.331150, -72.676453,,,,,,
226,"Starlite Center",,  42.330120, -72.675125,,,,,,
227,"FLORENCE / RYAN",,  42.329987, -72.678757,,,,,,
228,"Stop and Shop",,  42.329475, -72.636169,,,,,,
229,"Sheldon Field (W)",,  42.328922, -72.624268,,,,,,
23,"Summer Street (Out)",,  42.414001, -72.528481,,,,,,
230,"Sheldon Field (E)",,  42.328938, -72.624115,,,,,,
231,"Gulf Road (In)",,  42.329556, -72.448021,,,,,,
232,"Gulf Road (Out)",,  42.329529, -72.448265,,,,,,
233,"King/Church (Wendys)",,  42.328800, -72.633537,,,,,,
234,"Elm/Connecting Road (Childs Park)",,  42.326138, -72.649696,,,,,,
235,"Elm/Connecting Road (Northampton High School)",,  42.325180, -72.649391,,,,,,
237,"Florence Heights",,  42.323795, -72.676689,,,,,,
238,"Pomeroy Terrace",,  42.324024, -72.625267,,,,,,
239,"King/North (Cumberland Farms)",,  42.323471, -72.632530,,,,,,
24,"Cushman Day School",,  42.413822, -72.506348,,,,,,
240,"Diane Lane (In)",,  42.325516, -72.439056,,,,,,
241,"Diane Lane (Out)",,  42.325356, -72.438461,,,,,,
242,"King/Bright (Dunkin Donuts)",,  42.323509, -72.632416,,,,,,
244,"Northampton Post Office",,  42.321621, -72.627060,,,,,,
246,"King/Allen (Hotel Northampton)",,  42.320587, -72.630905,,,,,,
247,"Eric Carle Museum",,  42.321018, -72.533264,,,,,,
248,"Hollen Glen (In)",,  42.321774, -72.428062,,,,,,
249,"King/Merrick (Calvin Theatre)",,  42.319984, -72.630173,,,,,,
25,"Cushman Center",,  42.412968, -72.508003,,,,,,
250,"Hollen Glen (Out)",,  42.321751, -72.428177,,,,,,
251,"Smith College",,  42.319611, -72.637550,,,,,,
252,"Prospect Street",,  42.319721, -72.637474,,,,,,
254,"Northampton Court House",,  42.319279, -72.630333,,,,,,
255,"Atkins Farm (In)",,  42.319580, -72.528694,,,,,,
256,"Thornes Market (R44 Only)",,  42.318462, -72.631142,,,,,,
257,"Atkins Farm (Out)",,  42.319511, -72.528717,,,,,,
259,"Northampton Lodging",,  42.317944, -72.627502,,,,,,
26,"Pine Street",,  42.412392, -72.513252,,,,,,
260,"Masonic St/ Academy of Music OB",,  42.317841, -72.633232,,,,,,
261,"Academy of Music",,  42.317692, -72.633049,,,,,,
262,"Pleasant St/ Hockanum Rd OB",,  42.315002, -72.625252,,,,,,
263,"Fruit St/ Old South St",,  42.315132, -72.631729,,,,,,
264,"Cedarwood Apts. (Out)",,  42.315971, -72.425941,,,,,,
265,"Cedarwood Apts. (In)",,  42.315968, -72.425835,,,,,,
266,"FRUIT / SMITH",,  42.313747, -72.629555,,,,,,
267,"Walter Salvo House",,  42.313328, -72.627625,,,,,,
268,"Conz St/ Dialysis Center",,  42.313232, -72.626892,,,,,,
269,"Glenn's Glen (In)",,  42.311531, -72.422951,,,,,,
27,"N Amherst - Rt 63 (In)",,  42.411125, -72.530647,,,,,,
270,"Glenn's Glen (Out)",,  42.311543, -72.423073,,,,,,
273,"Bay Road (In)",,  42.298473, -72.415894,,,,,,
274,"Bay Road (Out)",,  42.298462, -72.416046,,,,,,
275,"Wing Medical Center",,  42.291534, -72.406693,,,,,,
276,"Quabbin Village (In)",,  42.290661, -72.408340,,,,,,
278,"Quabbin Village (Out)",,  42.290298, -72.408112,,,,,,
2780,"Woodhaven Drive (In)",,  42.283665, -72.405807,,,,,,
2781,"Woodhaven Drive (Out)",,  42.283451, -72.405861,,,,,,
279,"Stop and Shop",,  42.289738, -72.411224,,,,,,
28,"State Street",,  42.410637, -72.524292,,,,,,
281,"Belchertown Wellness Center",,  42.287560, -72.398918,,,,,,
282,"Post Office  Easthampton",,  42.284645, -72.664246,,,,,,
283,"Oneil St",,  42.284969, -72.656189,,,,,,
284,"Oneil St",,  42.284962, -72.656090,,,,,,
288,"CVS  Easthampton",,  42.279968, -72.671181,,,,,,
289,"Mill Hollow",,  42.281830, -72.398422,,,,,,
291,"Belchertown Center 1",,  42.279636, -72.402382,,,,,,
292,"LOVEFIELD / TERRACE",,  42.276112, -72.657539,,,,,,
293,"PLEASANT / TERRACE",,  42.275902, -72.657845,,,,,,
294,"Belchertown Center 2",,  42.277596, -72.400818,,,,,,
296,"PLEASANT / RIDGEWOOD",,  42.274158, -72.661835,,,,,,
297,"Pleasant / Ridgewood",,  42.274017, -72.661934,,,,,,
299,"Everett Acres",,  42.275425, -72.397148,,,,,,
3,"Mountain Road (In)",,  42.472420, -72.601395,,,,,,
30,"Townhouse (In)",,  42.409622, -72.533463,,,,,,
300,"Pleasant/Hill  (Eastworks)",,  42.272388, -72.667213,,,,,,
302,"Big E / Senior Center",,  42.271198, -72.672089,,,,,,
303,"Easthampton Town Hall",,  42.270527, -72.672203,,,,,,
304,"J. Sullivan Housing",,  42.269955, -72.656601,,,,,,
305,"Senior Center",,  42.271652, -72.414299,,,,,,
308,"UNION / LIBERTY",,  42.267006, -72.669983,,,,,,
31,"North Amherst (Out)",,  42.409172, -72.530632,,,,,,
313,"UNION / WILLISTON",,  42.265858, -72.669342,,,,,,
314,"UNION / WILLISTON",,  42.265594, -72.668991,,,,,,
315,"Highland Villiage Apartments",,  42.268761, -72.236061,,,,,,
316,"Sunrise Manor",,  42.264149, -72.660599,,,,,,
318,"Cottage and Clark Outbound",,  42.263981, -72.663963,,,,,,
319,"Convent Hill Rd",,  42.267544, -72.237617,,,,,,
32,"North Amherst (In)",,  42.409107, -72.530739,,,,,,
320,"Silver Street (Out)",,  42.261147, -72.572899,,,,,,
322,"Warebrook Village  Ware",,  42.263344, -72.254181,,,,,,
323,"S. Hadley Center",,  42.258011, -72.575905,,,,,,
325,"Friendly's on North St.",,  42.260811, -72.241577,,,,,,
326,"Wilson's Pahrmacy",,  42.259613, -72.239372,,,,,,
328,"Cliffview Manor",,  42.256584, -72.656670,,,,,,
329,"Stone Shelter",,  42.257267, -72.576042,,,,,,
33,"Grantwood Drive",,  42.406830, -72.514465,,,,,,
330,"DRIVEWAY / MAIN",,  42.257755, -72.688721,,,,,,
331,"Ware Town Hall",,  42.260498, -72.242302,,,,,,
334,"STATE / WEST",,  42.256866, -72.516434,,,,,,
335,"Big Y  Southampton",,  42.253681, -72.697952,,,,,,
337,"White Brook Middle School",,  42.253448, -72.672600,,,,,,
339,"Valley View",,  42.256287, -72.245636,,,,,,
34,"Puffton Village 1",,  42.405869, -72.532486,,,,,,
340,"Brooks Pharmacy  Ware",,  42.256020, -72.251450,,,,,,
341,"Mary Lane Hosiptal",,  42.253132, -72.242676,,,,,,
342,"PHINS HILL / PHINS HILL",,  42.250328, -72.538353,,,,,,
343,"Pine Valley Club House",,  42.245869, -72.405975,,,,,,
344,"STATE / HIGH",,  42.243198, -72.549278,,,,,,
345,"NEWTON / LYMAN",,  42.235722, -72.583336,,,,,,
346,"Walmart  Ware",,  42.238144, -72.279404,,,,,,
347,"JUDD / MAIN",,  42.230438, -72.604065,,,,,,
348,"LATHROP / APPLEWOOD",,  42.226181, -72.599152,,,,,,
35,"Puffton Village 2",,  42.404942, -72.530884,,,,,,
350,"LAMB / RAMP",,  42.220646, -72.590790,,,,,,
351,"LAMB / LAMB",,  42.220352, -72.590973,,,,,,
352,"University Park Apt",,  42.217472, -72.637894,,,,,,
353,"LAMB / SCHOOL",,  42.217552, -72.591965,,,,,,
354,"LINCOLN / TAYLOR",,  42.216099, -72.619324,,,,,,
355,"BRIDGE / GRANT",,  42.216152, -72.593391,,,,,,
356,"PLEASANT / LINCOLN",,  42.215889, -72.620277,,,,,,
357,"BRIDGE / SCHOOL ST",,  42.216103, -72.593315,,,,,,
358,"BRIDGE / MAIN",,  42.215374, -72.594498,,,,,,
359,"STOP AND SHOP DR / HAMPDEN",,  42.214046, -72.617805,,,,,,
36,"Cherry Lane",,  42.404533, -72.514862,,,,,,
360,"HAMPDEN / PLEASANT",,  42.213360, -72.620941,,,,,,
361,"HAMPDEN / NONOTUCK",,  42.213268, -72.623291,,,,,,
362,"HAMPDEN / ARLINGTON",,  42.213116, -72.627724,,,,,,
363,"PLEASANT / HAMPDEN",,  42.213028, -72.620308,,,,,,
364,"NORTHAMPTON / HAMPDEN",,  42.212429, -72.629700,,,,,,
365,"NEW LUDLOW / LORETTA",,  42.212353, -72.572510,,,,,,
367,"DWIGHT / NONOTUCK",,  42.210915, -72.622917,,,,,,
368,"DWIGHT / SAINT JEROME",,  42.210838, -72.625557,,,,,,
369,"DWIGHT / LYNWOOD",,  42.210728, -72.629265,,,,,,
370,"LYMAN / ELM",,  42.210846, -72.608261,,,,,,
371,"WALNUT / HAMPDEN",,  42.210678, -72.609459,,,,,,
372,"CHESTNUT / LYMAN",,  42.210484, -72.606987,,,,,,
373,"APPLETON / POPLAR",,  42.210194, -72.619652,,,,,,
374,"MAPLE / SAINT KOLBE",,  42.210274, -72.605644,,,,,,
375,"Bondsville",,  42.213127, -72.344978,,,,,,
376,"PLEASANT / FORESTDALE",,  42.209518, -72.620499,,,,,,
377,"LYMAN / MAPLE",,  42.209599, -72.605820,,,,,,
38,"North Village",,  42.403198, -72.529160,,,,,,
380,"ESSEX / SYCAMORE",,  42.208611, -72.619720,,,,,,
381,"APPLETON / OAK",,  42.208782, -72.617035,,,,,,
383,"BRITTON / HUDSON",,  42.208508, -72.573677,,,,,,
384,"LOCUST / ESSEX",,  42.207859, -72.618958,,,,,,
386,"Sullivan School",,  42.207066, -72.646240,,,,,,
387,"HIGH / DWIGHT",,  42.206928, -72.607658,,,,,,
